ID_SERIE;NOMBRE;LINK;DESCRIPCION;SERIES
63;Seinen Anime;https://myanimelist.net/anime/genre/42/Seinen;;992
64;Boys Love Anime;https://myanimelist.net/anime/genre/28/Boys_Love;Same-sex romantic/sexual relationships between men are the focus of these stories.  The term Boys Love and its abbreviation BL are commonly used to refer media written by women for female audiences in Japan, while the term Bara is often used for media written by men for male audiences. In the West, the terms Shounen Ai (romantic/non-sexual) and Yaoi (sexual) are more commonly used for BL.  On MAL, Boys Love combines all homosexual relationships between men and explicit genres (Ecchi, Erotica, Hentai) are used to indicate the sexual content level. This means most Shounen Ai stories have no explicit genres, most Yaoi are labelled Ecchi or Erotica, and most Bara are labelled Hentai.;171
64;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
64;School Anime;https://myanimelist.net/anime/genre/23/School;;2002
65;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
65;Supernatural Anime;https://myanimelist.net/anime/genre/37/Supernatural;Primarily taking place on Earth, supernatural stories incorporate elements or attributes that are unnatural and unexplainable by science. Creatures common in folklore (ghosts, vampires) or humans with metaphysical powers (telekinesis, mind reading) are often featured.  Character traits (e.g. demon/spirit) and setting alone do not determine if a story is Supernatural. If only a few characters have powers and most of the cast would be in disbelief to discover this (e.g. one man is an exorcist and the rest are normal adults), then the story is Supernatural. If majority of the cast has magical or supernatural powers (e.g. one normal highschool boy surrounded by five goddesses), then the story is Fantasy. Sometimes a story can be both Supernatural and Fantasy, but this is rare.  When searching for stories featuring creatures, spirits, or gods from folklore, the Mythology and Vampire themes can help refine your search. For superhero stories, please refer to Mahou Shoujo or Superpower.;1487
65;Adult Cast Anime;https://myanimelist.net/anime/genre/50/Adult_Cast;;557
65;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
65;Time Travel Anime;https://myanimelist.net/anime/genre/78/Time_Travel;;143
65;Workplace Anime;https://myanimelist.net/anime/genre/48/Workplace;;183
66;Boys Love Anime;https://myanimelist.net/anime/genre/28/Boys_Love;Same-sex romantic/sexual relationships between men are the focus of these stories.  The term Boys Love and its abbreviation BL are commonly used to refer media written by women for female audiences in Japan, while the term Bara is often used for media written by men for male audiences. In the West, the terms Shounen Ai (romantic/non-sexual) and Yaoi (sexual) are more commonly used for BL.  On MAL, Boys Love combines all homosexual relationships between men and explicit genres (Ecchi, Erotica, Hentai) are used to indicate the sexual content level. This means most Shounen Ai stories have no explicit genres, most Yaoi are labelled Ecchi or Erotica, and most Bara are labelled Hentai.;171
66;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
66;School Anime;https://myanimelist.net/anime/genre/23/School;;2002
67;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
67;Slice of Life Anime;https://myanimelist.net/anime/genre/36/Slice_of_Life;Slice of Life stories are focused on a seemingly random and mundane period of the main characters' lives. The absence of a central plot to carry the story towards a charted destination means Slice of Life stories frequently lack overarching conflict and resolution. While life is not without conflict and Slice of Life neither, here conflict appears and dissipates seemingly at will, without a specific narrative to enforce it.  Slow story pacing or episodic storytelling does not equal Slice of Life. Drama/Romance stories can be slow and soft while maintaining a central plot of human/relationship struggle. Comedy stories may lack progress and have mundane settings, but they have narratives focused on eliciting laughter rather than amusing moments happening naturally. Thus, Slice of Life is incompatible with Comedy, Drama, and Romance by definition.;1637
67;CGDCT Anime;https://myanimelist.net/anime/genre/52/CGDCT;;234
67;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
68;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
68;Drama Anime;https://myanimelist.net/anime/genre/8/Drama;Plot-driven stories focused on realistic characters experiencing human struggle. Because drama stories ask the question of what it means to be human, the conflict and emotions will be relatable, even if the settings or characters themselves are not. Here, you will see humanity at its worst, its best, and everything in between.  Simply having a serious tone, dramatic moments, or evoking tears does not equal Drama. If the narrative focuses on eliciting emotional reactions rather than on characterization, then it is melodrama and not Drama. Slice of Life and Drama are incompatible by definition.;2891
68;Sci-Fi Anime;https://myanimelist.net/anime/genre/24/Sci-Fi;Imagined technological advancements or natural settings which are currently unreal in the present day but could be invented, caused, or explained by science in the future. The narrative of science fiction (Sci-Fi or SF) stories focuses on the societal or individual reprecussions caused by the imagined technology or natural phenomenon, and are frequently dystopian in nature.  Sufficient world-building is required for a work to be Sci-Fi; an alien simply visiting from outer space and living on Earth with unusual powers would be Supernatural. Characters in Sci-Fi stories can have unnatural powers without a Fantasy/Supernatural tag, but there should be a plausible scientific reason for these powers described by the creator. A futuristic setting with impossible, unexplained powers (e.g. humans randomly evolved to control the weather via thought) would be Fantasy.;3180
68;Historical Anime;https://myanimelist.net/anime/genre/13/Historical;;1519
68;Mecha Anime;https://myanimelist.net/anime/genre/18/Mecha;;1271
68;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
69;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
69;CGDCT Anime;https://myanimelist.net/anime/genre/52/CGDCT;;234
69;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
70;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
70;Slice of Life Anime;https://myanimelist.net/anime/genre/36/Slice_of_Life;Slice of Life stories are focused on a seemingly random and mundane period of the main characters' lives. The absence of a central plot to carry the story towards a charted destination means Slice of Life stories frequently lack overarching conflict and resolution. While life is not without conflict and Slice of Life neither, here conflict appears and dissipates seemingly at will, without a specific narrative to enforce it.  Slow story pacing or episodic storytelling does not equal Slice of Life. Drama/Romance stories can be slow and soft while maintaining a central plot of human/relationship struggle. Comedy stories may lack progress and have mundane settings, but they have narratives focused on eliciting laughter rather than amusing moments happening naturally. Thus, Slice of Life is incompatible with Comedy, Drama, and Romance by definition.;1637
71;Adventure Anime;https://myanimelist.net/anime/genre/2/Adventure;Whether aiming for a specific goal or just struggling to survive, the main character is thrust into unfamiliar situations or lands and continuously faces unexpected dangers. The narrative of adventure stories is always on how the characters react to sudden events or trials during the journey, indicating personal growth or setback based on which actions or choices are taken.  Character development as a response to the journey's dangers is a requirement of adventure stories. Simply experiencing foreign lands or worlds is not adventure.;3949
71;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
72;Action Anime;https://myanimelist.net/anime/genre/1/Action;Exciting action sequences take priority and significant conflicts between characters are usually resolved with one's physical power. While the overarching plot may involve one group against another, the narrative in action stories is always focused on the strengths/weaknesses of individual characters and the effort they put into their personal battles with the opposing group's members.  Contrast with Military or Sports where the narrative is on collective achievement, or monster-of-the-week where the brief action scenes are a predicted climax to the episode's plot.;4967
72;Adventure Anime;https://myanimelist.net/anime/genre/2/Adventure;Whether aiming for a specific goal or just struggling to survive, the main character is thrust into unfamiliar situations or lands and continuously faces unexpected dangers. The narrative of adventure stories is always on how the characters react to sudden events or trials during the journey, indicating personal growth or setback based on which actions or choices are taken.  Character development as a response to the journey's dangers is a requirement of adventure stories. Simply experiencing foreign lands or worlds is not adventure.;3949
72;Sci-Fi Anime;https://myanimelist.net/anime/genre/24/Sci-Fi;Imagined technological advancements or natural settings which are currently unreal in the present day but could be invented, caused, or explained by science in the future. The narrative of science fiction (Sci-Fi or SF) stories focuses on the societal or individual reprecussions caused by the imagined technology or natural phenomenon, and are frequently dystopian in nature.  Sufficient world-building is required for a work to be Sci-Fi; an alien simply visiting from outer space and living on Earth with unusual powers would be Supernatural. Characters in Sci-Fi stories can have unnatural powers without a Fantasy/Supernatural tag, but there should be a plausible scientific reason for these powers described by the creator. A futuristic setting with impossible, unexplained powers (e.g. humans randomly evolved to control the weather via thought) would be Fantasy.;3180
72;Mecha Anime;https://myanimelist.net/anime/genre/18/Mecha;;1271
72;Music Anime;https://myanimelist.net/anime/genre/19/Music;;4000
72;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
73;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
73;Drama Anime;https://myanimelist.net/anime/genre/8/Drama;Plot-driven stories focused on realistic characters experiencing human struggle. Because drama stories ask the question of what it means to be human, the conflict and emotions will be relatable, even if the settings or characters themselves are not. Here, you will see humanity at its worst, its best, and everything in between.  Simply having a serious tone, dramatic moments, or evoking tears does not equal Drama. If the narrative focuses on eliciting emotional reactions rather than on characterization, then it is melodrama and not Drama. Slice of Life and Drama are incompatible by definition.;2891
74;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
74;Adult Cast Anime;https://myanimelist.net/anime/genre/50/Adult_Cast;;557
74;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
74;Parody Anime;https://myanimelist.net/anime/genre/20/Parody;;747
74;Seinen Anime;https://myanimelist.net/anime/genre/42/Seinen;;992
75;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
75;Ecchi Anime;https://myanimelist.net/anime/genre/9/Ecchi;;789
75;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
75;School Anime;https://myanimelist.net/anime/genre/23/School;;2002
76;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
76;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
76;School Anime;https://myanimelist.net/anime/genre/23/School;;2002
76;Shounen Anime;https://myanimelist.net/anime/genre/27/Shounen;;1914
77;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
77;School Anime;https://myanimelist.net/anime/genre/23/School;;2002
78;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
78;Ecchi Anime;https://myanimelist.net/anime/genre/9/Ecchi;;789
78;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
78;Parody Anime;https://myanimelist.net/anime/genre/20/Parody;;747
78;School Anime;https://myanimelist.net/anime/genre/23/School;;2002
79;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
79;Ecchi Anime;https://myanimelist.net/anime/genre/9/Ecchi;;789
79;Harem Anime;https://myanimelist.net/anime/genre/35/Harem;;458
79;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
79;School Anime;https://myanimelist.net/anime/genre/23/School;;2002
79;Shounen Anime;https://myanimelist.net/anime/genre/27/Shounen;;1914
80;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
80;Drama Anime;https://myanimelist.net/anime/genre/8/Drama;Plot-driven stories focused on realistic characters experiencing human struggle. Because drama stories ask the question of what it means to be human, the conflict and emotions will be relatable, even if the settings or characters themselves are not. Here, you will see humanity at its worst, its best, and everything in between.  Simply having a serious tone, dramatic moments, or evoking tears does not equal Drama. If the narrative focuses on eliciting emotional reactions rather than on characterization, then it is melodrama and not Drama. Slice of Life and Drama are incompatible by definition.;2891
80;Adult Cast Anime;https://myanimelist.net/anime/genre/50/Adult_Cast;;557
80;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
80;Parody Anime;https://myanimelist.net/anime/genre/20/Parody;;747
81;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
81;Drama Anime;https://myanimelist.net/anime/genre/8/Drama;Plot-driven stories focused on realistic characters experiencing human struggle. Because drama stories ask the question of what it means to be human, the conflict and emotions will be relatable, even if the settings or characters themselves are not. Here, you will see humanity at its worst, its best, and everything in between.  Simply having a serious tone, dramatic moments, or evoking tears does not equal Drama. If the narrative focuses on eliciting emotional reactions rather than on characterization, then it is melodrama and not Drama. Slice of Life and Drama are incompatible by definition.;2891
82;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
82;Adult Cast Anime;https://myanimelist.net/anime/genre/50/Adult_Cast;;557
82;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
82;Workplace Anime;https://myanimelist.net/anime/genre/48/Workplace;;183
83;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
83;Adult Cast Anime;https://myanimelist.net/anime/genre/50/Adult_Cast;;557
83;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
83;Parody Anime;https://myanimelist.net/anime/genre/20/Parody;;747
83;Seinen Anime;https://myanimelist.net/anime/genre/42/Seinen;;992
84;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
84;Drama Anime;https://myanimelist.net/anime/genre/8/Drama;Plot-driven stories focused on realistic characters experiencing human struggle. Because drama stories ask the question of what it means to be human, the conflict and emotions will be relatable, even if the settings or characters themselves are not. Here, you will see humanity at its worst, its best, and everything in between.  Simply having a serious tone, dramatic moments, or evoking tears does not equal Drama. If the narrative focuses on eliciting emotional reactions rather than on characterization, then it is melodrama and not Drama. Slice of Life and Drama are incompatible by definition.;2891
84;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
84;Parody Anime;https://myanimelist.net/anime/genre/20/Parody;;747
85;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
85;Otaku Culture Anime;https://myanimelist.net/anime/genre/69/Otaku_Culture;Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.  Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.;92
85;School Anime;https://myanimelist.net/anime/genre/23/School;;2002
85;Shoujo Anime;https://myanimelist.net/anime/genre/25/Shoujo;;476
86;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
87;Comedy Anime;https://myanimelist.net/anime/genre/4/Comedy;Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.  Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.;7175
